"Year","Disease","Number","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Avg_case","Med_case","Above_Avg","Above_Med"
2016,"Hepatitis A",11,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,4.76923076923077,3,"Yes","Yes"
2016,"Hepatitis B - Acute",10,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,6,6,"Yes","Yes"
2016,"Hepatitis B - Chronic",13,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,9.61538461538461,11,"Yes","Yes"
2016,"Hepatitis B - Chronic or Unspecified",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,6.30769230769231,0,"No","No"
2016,"Hepatitis C",299,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,275.153846153846,281,"Yes","Yes"
2016,"Hepatitis E",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Human Immunodeficiency Virus",19,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,17.0769230769231,17,"Yes","Yes"
2016,"Legionellosis",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,2.15384615384615,1,"No","No"
2016,"Listeriosis - Invasive",4,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,5.23076923076923,5,"No","No"
2016,"Lyme Disease - Confirmed",165,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,68.9230769230769,35,"Yes","Yes"
2016,"Lyme Disease - Probable",161,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,54,17,"Yes","Yes"
2016,"Lymphogranuloma Venereum",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.153846153846154,0,"No","No"
2016,"Malaria",6,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,3.07692307692308,3,"Yes","Yes"
2016,"Meningitis - Bacterial",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,1.84615384615385,2,"No","No"
2016,"Meningitis - Viral",2,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,10.8461538461538,6,"No","No"
2016,"Meningococcal Disease Invasive",4,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,3.92307692307692,4,"Yes","No"
2016,"Methicillin Resistant Staphylococcus Aureus",570,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,784.769230769231,838,"No","No"
2016,"Mumps",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,51.4615384615385,2,"No","No"
2016,"Pertussis",63,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,30.9230769230769,22,"Yes","Yes"
2016,"Pneumococcal Disease Invasive",66,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,41.6923076923077,49,"Yes","Yes"
2016,"Q-Fever",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,3,2,"No","No"
2016,"Rubella",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Salmonellosis",139,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,146.076923076923,145,"No","No"
2016,"Shellfish Poisoning",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Shigellosis",10,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,8.92307692307692,10,"Yes","No"
2016,"Syphilis - Infectious",18,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,30.2307692307692,22,"No","No"
2016,"Syphilis - Non-Infectious or Stage Pending",17,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,13.7692307692308,10,"Yes","Yes"
2016,"Tetanus",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.0769230769230769,0,"No","No"
2016,"Toxoplasmosis",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,1.38461538461538,1,"No","No"
2016,"Tuberculosis",2,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,7.15384615384615,8,"No","No"
2016,"Typhoid",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,1,1,"No","No"
2016,"Vancomycin Resistant Enterococcus",13,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,30.3076923076923,18,"No","No"
2016,"Verotoxigenic E.coli",5,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,12.8461538461538,14,"No","No"
2016,"West Nile Virus",0,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,0.230769230769231,0,"No","No"
2016,"Yersiniosis",1,7.4,2.21,0.81,20.02,2.08,-4.32,1.64,15.57,4.21,64.07,92.59,2.63,77.02,7.32,9.74,124.89,2.17,90.4,307.6,9.11,2.46153846153846,2,"No","No"
2017,"Acquired Immune Deficiency Syndrome",1,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,3.76923076923077,3,"No","No"
2017,"Acute Flaccid Paralysis",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Amebiasis",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,5.76923076923077,6,"No","No"
2017,"Botulism",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Campylobacteriosis",185,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,158.307692307692,159,"Yes","Yes"
2017,"Chlamydia",2988,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,2343.53846153846,2466,"Yes","Yes"
2017,"Clostridium difficile",927,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,337.230769230769,0,"Yes","Yes"
2017,"Creutzfeldt-Jakob Disease - Classic",1,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,1.38461538461538,1,"No","No"
2017,"Cryptosporidiosis",41,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,19.3076923076923,18,"Yes","Yes"
2017,"Cyclosporiasis",2,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,1.53846153846154,2,"Yes","No"
2017,"Encephalitis - Viral",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.923076923076923,1,"No","No"
2017,"Giardiasis",93,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,89.4615384615385,93,"Yes","No"
2017,"Gonorrhea",233,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,126.153846153846,113,"Yes","Yes"
2017,"Group A Streptococcal Disease Invasive",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,6.38461538461539,0,"No","No"
2017,"Group A Streptococcal Disease Invasive -> Severe",16,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,6.30769230769231,7,"Yes","Yes"
2017,"Group A Streptococcal Disease Invasive -> non-Severe",30,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,9.92307692307692,12,"Yes","Yes"
2017,"Group B Streptococcal Disease of the Newborn",3,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,2.15384615384615,2,"Yes","Yes"
2017,"Haemophilus influenzae Type b Invasive Disease",1,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.538461538461538,1,"Yes","No"
2017,"Hepatitis A",2,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,4.76923076923077,3,"No","No"
2017,"Hepatitis B - Acute",6,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,6,6,"No","No"
2017,"Hepatitis B - Chronic",18,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,9.61538461538461,11,"Yes","Yes"
2017,"Hepatitis B - Chronic or Unspecified",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,6.30769230769231,0,"No","No"
2017,"Hepatitis C",295,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,275.153846153846,281,"Yes","Yes"
2017,"Hepatitis E",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Human Immunodeficiency Virus",15,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,17.0769230769231,17,"No","No"
2017,"Legionellosis",9,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,2.15384615384615,1,"Yes","Yes"
2017,"Listeriosis - Invasive",4,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,5.23076923076923,5,"No","No"
2017,"Lyme Disease - Confirmed",307,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,68.9230769230769,35,"Yes","Yes"
2017,"Lyme Disease - Probable",279,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,54,17,"Yes","Yes"
2017,"Lymphogranuloma Venereum",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.153846153846154,0,"No","No"
2017,"Malaria",3,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,3.07692307692308,3,"No","No"
2017,"Meningitis - Bacterial",1,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,1.84615384615385,2,"No","No"
2017,"Meningitis - Viral",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,10.8461538461538,6,"No","No"
2017,"Meningococcal Disease Invasive",6,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,3.92307692307692,4,"Yes","Yes"
2017,"Methicillin Resistant Staphylococcus Aureus",522,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,784.769230769231,838,"No","No"
2017,"Mumps",21,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,51.4615384615385,2,"No","Yes"
2017,"Pertussis",45,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,30.9230769230769,22,"Yes","Yes"
2017,"Pneumococcal Disease Invasive",49,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,41.6923076923077,49,"Yes","No"
2017,"Q-Fever",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,3,2,"No","No"
2017,"Rubella",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Salmonellosis",171,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,146.076923076923,145,"Yes","Yes"
2017,"Shellfish Poisoning",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Shigellosis",10,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,8.92307692307692,10,"Yes","No"
2017,"Syphilis - Infectious",26,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,30.2307692307692,22,"No","Yes"
2017,"Syphilis - Non-Infectious or Stage Pending",12,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,13.7692307692308,10,"No","Yes"
2017,"Tetanus",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.0769230769230769,0,"No","No"
2017,"Toxoplasmosis",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,1.38461538461538,1,"No","No"
2017,"Tuberculosis",8,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,7.15384615384615,8,"Yes","No"
2017,"Typhoid",2,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,1,1,"Yes","Yes"
2017,"Vancomycin Resistant Enterococcus",121,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,30.3076923076923,18,"Yes","Yes"
2017,"Verotoxigenic E.coli",21,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,12.8461538461538,14,"Yes","Yes"
2017,"West Nile Virus",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,0.230769230769231,0,"No","No"
2017,"Yersiniosis",0,7.47,1.99,1.33,20.43,1.88,-4.78,1.58,20.82,2.34,83.26,93.63,2.27,96.96,8.84,9.5,138.73,5.96,104.15,307.48,7.46,2.46153846153846,2,"No","No"
